142,130,99,305,134,108,2989
208,180,88,437,99,32,2964
510,452,291,1049,224,76,2938
286,172,109,366,137,89,2863
608,508,380,338,193,182,2721
372,356,277,498,260,200,2852
178,118,55,348,83,59,2928
210,182,83,356,104,109,2959
120,110,68,280,76,16,2944
304,309,192,592,227,121,2902
208,228,153,186,44,57,2858
237,263,242,240,171,115,2869
197,197,121,260,118,40,2907
163,145,75,275,86,81,2938
202,178,122,321,163,102,2923
55,77,37,202,78,43,2949
97,195,125,151,76,24,2869
481,454,296,413,192,183,2812
261,166,146,120,115,127,2777
222,219,158,188,113,122,2847
147,121,74,334,101,56,2954
403,343,170,724,156,75,2938
180,185,123,410,157,85,2969
389,339,216,756,223,83,2923
156,110,57,272,99,96,2917
257,155,136,160,73,85,2783
526,538,487,533,347,262,2734
598,527,420,566,305,174,2858
208,171,29,409,133,33,2938
136,83,33,146,73,24,2847
266,191,88,148,55,71,2818
318,316,223,631,228,147,2874
119,158,72,386,128,105,2938
487,431,264,729,62,76,2923
65,104,38,298,107,71,2917
155,93,35,186,91,18,2912
193,154,197,154,70,77,2783
212,176,74,353,48,53,2949
213,200,138,371,182,133,2969
211,156,111,119,34,40,2795
235,232,140,209,129,90,2852
319,370,198,750,107,74,2938
313,305,156,528,89,27,2944
223,221,113,332,114,61,2938
123,99,27,182,62,46,2891
283,225,121,265,86,15,2885
209,198,142,154,26,30,2858
270,256,150,181,30,35,2806
419,389,335,414,254,208,2869
463,393,261,825,151,49,2969
344,269,183,613,158,52,2938
203,153,85,319,72,40,2949
606,504,439,414,104,54,2708
290,298,293,190,117,74,2765
283,224,143,218,157,70,2830
259,254,163,231,121,64,2869
252,238,194,347,151,103,2896
150,155,74,305,105,12,2938
391,337,210,669,175,75,2923
178,174,84,451,120,79,2959
184,165,94,290,129,42,2933
89,108,30,226,87,47,2912
150,244,109,138,110,36,2753
290,339,251,213,56,16,2806
448,484,406,700,494,386,2818
210,201,142,340,126,57,2917
288,254,149,514,125,57,2938
156,117,79,356,70,13,2964
121,125,57,242,26,14,2928
155,93,36,194,38,21,2896
236,199,126,151,68,37,2789
445,471,323,1218,529,311,2863
188,178,74,304,148,80,2954
191,195,140,386,194,105,2979
224,178,105,421,76,57,2944
286,253,197,480,257,164,2880
193,202,202,235,50,27,2863
235,222,206,147,113,47,2783
336,286,164,398,102,95,2885
146,110,142,196,58,31,2812
295,227,197,234,88,47,2847
299,244,133,242,87,85,2891
178,164,126,213,114,39,2874
192,176,139,349,129,127,2959
108,126,44,273,85,12,2959
262,164,91,355,95,9,2928
425,390,398,500,421,270,2783
266,244,171,263,164,158,2847
148,178,85,211,68,61,2907
282,246,107,401,114,28,2928
293,264,206,470,259,210,2933
180,140,126,397,215,126,2874
291,386,412,535,348,226,2835
220,154,202,114,114,84,2801
164,208,102,379,193,147,2863
184,179,110,376,102,103,2944
680,629,462,1129,439,286,2896
271,319,211,662,319,199,2912
155,108,51,268,86,73,2896
250,260,147,197,122,32,2841
158,177,109,348,129,58,2939
181,140,128,476,152,59,2945
132,138,103,287,112,61,2950
351,222,139,391,101,56,2955
160,98,56,246,105,17,2950
400,426,352,438,267,90,2856
321,310,235,486,111,12,2893
246,277,212,332,127,145,2837
279,247,262,193,131,50,2731
154,207,143,384,140,52,2956
147,210,167,465,102,18,2951
